Symbol,TaskName,FoundTime,KLineTime,KLineEndTime,volatility,stdDev,returnCount,lastPrice,Description
gmt,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,0.06980000,96.00000000,0.00574655,9.12236872,"gmt在1d窗口内波动率为9.12%; 基于96个K线计算，标准差为0.005747"
gmx,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,16.53000000,96.00000000,0.00754168,11.97204256,"gmx在1d窗口内波动率为11.97%; 基于96个K线计算，标准差为0.007542"
gno,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,112.90000000,96.00000000,0.00287627,4.56594359,"gno在1d窗口内波动率为4.57%; 基于96个K线计算，标准差为0.002876"
gps,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.01920000,96.00000000,0.01070920,17.00033150,"gps在1d窗口内波动率为17.00%; 基于96个K线计算，标准差为0.010709"
hard,volatility,2025-05-15T12:08:30+08:00,2025-04-16T10:45:00+08:00,2025-04-16T10:59:59+08:00,0.00950000,96.00000000,0.08654438,137.38495141,"hard在1d窗口内波动率为137.38%; 基于96个K线计算，标准差为0.086544"
gtc,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.31600000,96.00000000,0.01367694,21.71146855,"gtc在1d窗口内波动率为21.71%; 基于96个K线计算，标准差为0.013677"
grt,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,0.12610000,96.00000000,0.00515703,8.18652632,"grt在1d窗口内波动率为8.19%; 基于96个K线计算，标准差为0.005157"
hbar,volatility,2025-05-15T12:08:30+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,0.16193000,96.00000000,0.00213814,3.39419581,"hbar在1d窗口内波动率为3.39%; 基于96个K线计算，标准差为0.002138"
hft,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.06690000,96.00000000,0.01100943,17.47692237,"hft在1d窗口内波动率为17.48%; 基于96个K线计算，标准差为0.011009"
hook,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.11220000,96.00000000,0.00662669,10.51953802,"hook在1d窗口内波动率为10.52%; 基于96个K线计算，标准差为0.006627"
icx,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.10040000,96.00000000,0.00329869,5.23650338,"icx在1d窗口内波动率为5.24%; 基于96个K线计算，标准差为0.003299"
id,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.18670000,96.00000000,0.00406754,6.45702668,"id在1d窗口内波动率为6.46%; 基于96个K线计算，标准差为0.004068"
icp,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,5.60200000,96.00000000,0.00475740,7.55213843,"icp在1d窗口内波动率为7.55%; 基于96个K线计算，标准差为0.004757"
ilv,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,11.21000000,96.00000000,0.00636019,10.09648404,"ilv在1d窗口内波动率为10.10%; 基于96个K线计算，标准差为0.006360"
imx,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.47900000,96.00000000,0.00494664,7.85255027,"imx在1d窗口内波动率为7.85%; 基于96个K线计算，标准差为0.004947"
inj,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,10.14000000,96.00000000,0.00537347,8.53012577,"inj在1d窗口内波动率为8.53%; 基于96个K线计算，标准差为0.005373"
io,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.65800000,96.00000000,0.00508812,8.07713699,"io在1d窗口内波动率为8.08%; 基于96个K线计算，标准差为0.005088"
iq,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,0.00452900,96.00000000,0.00353536,5.61221176,"iq在1d窗口内波动率为5.61%; 基于96个K线计算，标准差为0.003535"
iost,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.00404800,96.00000000,0.00352770,5.60005687,"iost在1d窗口内波动率为5.60%; 基于96个K线计算，标准差为0.003528"
joe,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.17590000,96.00000000,0.00378010,6.00072499,"joe在1d窗口内波动率为6.00%; 基于96个K线计算，标准差为0.003780"
jasmy,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.01924000,96.00000000,0.00693725,11.01254310,"jasmy在1d窗口内波动率为11.01%; 基于96个K线计算，标准差为0.006937"
jto,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,1.59900000,96.00000000,0.00632458,10.03995296,"jto在1d窗口内波动率为10.04%; 基于96个K线计算，标准差为0.006325"
jup,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.47540000,96.00000000,0.00586489,9.31023121,"jup在1d窗口内波动率为9.31%; 基于96个K线计算，标准差为0.005865"
juv,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,1.08500000,96.00000000,0.02795723,44.38073003,"juv在1d窗口内波动率为44.38%; 基于96个K线计算，标准差为0.027957"
kaito,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.93650000,96.00000000,0.00598352,9.49854211,"kaito在1d窗口内波动率为9.50%; 基于96个K线计算，标准差为0.005984"
kava,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.42750000,96.00000000,0.00320207,5.08313192,"kava在1d窗口内波动率为5.08%; 基于96个K线计算，标准差为0.003202"
knc,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.35240000,96.00000000,0.00337861,5.36337121,"knc在1d窗口内波动率为5.36%; 基于96个K线计算，标准差为0.003379"
kmno,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,0.07660000,96.00000000,0.00794645,12.61460453,"kmno在1d窗口内波动率为12.61%; 基于96个K线计算，标准差为0.007946"
ksm,volatility,2025-05-15T12:08:30+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,13.40000000,96.00000000,0.00339087,5.38283804,"ksm在1d窗口内波动率为5.38%; 基于96个K线计算，标准差为0.003391"
kmd,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.13890000,96.00000000,0.00435421,6.91208792,"kmd在1d窗口内波动率为6.91%; 基于96个K线计算，标准差为0.004354"
lazio,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,1.10900000,96.00000000,0.00359844,5.71235387,"lazio在1d窗口内波动率为5.71%; 基于96个K线计算，标准差为0.003598"
link,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,17.18000000,96.00000000,0.00463327,7.35508416,"link在1d窗口内波动率为7.36%; 基于96个K线计算，标准差为0.004633"
lever,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.00048200,96.00000000,0.01358113,21.55937710,"lever在1d窗口内波动率为21.56%; 基于96个K线计算，标准差为0.013581"
ldo,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.74000000,96.00000000,0.00363612,5.77216002,"ldo在1d窗口内波动率为5.77%; 基于96个K线计算，标准差为0.003636"
lista,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.17920000,96.00000000,0.00863970,13.71510172,"lista在1d窗口内波动率为13.72%; 基于96个K线计算，标准差为0.008640"
lrc,volatility,2025-05-15T12:08:30+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,0.09300000,96.00000000,0.00338703,5.37674351,"lrc在1d窗口内波动率为5.38%; 基于96个K线计算，标准差为0.003387"
loka,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.07790000,96.00000000,0.01714322,27.21401251,"loka在1d窗口内波动率为27.21%; 基于96个K线计算，标准差为0.017143"
lqty,volatility,2025-05-15T12:08:30+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,0.61500000,96.00000000,0.00392584,6.23208328,"lqty在1d窗口内波动率为6.23%; 基于96个K线计算，标准差为0.003926"
lto,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.03550000,96.00000000,0.02738907,43.47880290,"lto在1d窗口内波动率为43.48%; 基于96个K线计算，标准差为0.027389"
lsk,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.55900000,96.00000000,0.00452206,7.17855097,"lsk在1d窗口内波动率为7.18%; 基于96个K线计算，标准差为0.004522"
luna,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.15440000,96.00000000,0.00485575,7.70826351,"luna在1d窗口内波动率为7.71%; 基于96个K线计算，标准差为0.004856"
magic,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.07160000,96.00000000,0.00657737,10.44125700,"magic在1d窗口内波动率为10.44%; 基于96个K线计算，标准差为0.006577"
lumia,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,0.44200000,96.00000000,0.01054700,16.74285063,"lumia在1d窗口内波动率为16.74%; 基于96个K线计算，标准差为0.010547"
manta,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.20900000,96.00000000,0.00761500,12.08844399,"manta在1d窗口内波动率为12.09%; 基于96个K线计算，标准差为0.007615"
mav,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.04716000,96.00000000,0.00660268,10.48142942,"mav在1d窗口内波动率为10.48%; 基于96个K线计算，标准差为0.006603"
mana,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.32640000,96.00000000,0.00693146,11.00335760,"mana在1d窗口内波动率为11.00%; 基于96个K线计算，标准差为0.006931"
mask,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,1.08900000,96.00000000,0.00414133,6.57415449,"mask在1d窗口内波动率为6.57%; 基于96个K线计算，标准差为0.004141"
mbl,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.00259400,96.00000000,0.01734021,27.52673366,"mbl在1d窗口内波动率为27.53%; 基于96个K线计算，标准差为0.017340"
meme,volatility,2025-05-15T12:08:30+08:00,2025-03-12T08:00:00+08:00,2025-03-12T08:14:59+08:00,0.00244600,96.00000000,0.01077512,17.10497148,"meme在1d窗口内波动率为17.10%; 基于96个K线计算，标准差为0.010775"
mdt,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.02911000,96.00000000,0.00355534,5.64392256,"mdt在1d窗口内波动率为5.64%; 基于96个K线计算，标准差为0.003555"
mkr,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,1863.00000000,96.00000000,0.00450476,7.15107792,"mkr在1d窗口内波动率为7.15%; 基于96个K线计算，标准差为0.004505"
movr,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,6.35800000,96.00000000,0.00403509,6.40551440,"movr在1d窗口内波动率为6.41%; 基于96个K线计算，标准差为0.004035"
mtl,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.81700000,96.00000000,0.00341502,5.42118044,"mtl在1d窗口内波动率为5.42%; 基于96个K线计算，标准差为0.003415"
mln,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,9.33000000,96.00000000,0.00420946,6.68230475,"mln在1d窗口内波动率为6.68%; 基于96个K线计算，标准差为0.004209"
neo,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,7.19000000,96.00000000,0.00466467,7.40493471,"neo在1d窗口内波动率为7.40%; 基于96个K线计算，标准差为0.004665"
mubarak,volatility,2025-05-15T12:08:30+08:00,2025-04-17T17:45:00+08:00,2025-04-17T17:59:59+08:00,0.02540000,96.00000000,0.00900161,14.28961229,"mubarak在1d窗口内波动率为14.29%; 基于96个K线计算，标准差为0.009002"
neiro,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.00022812,96.00000000,0.01129660,17.93279703,"neiro在1d窗口内波动率为17.93%; 基于96个K线计算，标准差为0.011297"
nexo,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,1.09900000,96.00000000,0.00493203,7.82935170,"nexo在1d窗口内波动率为7.83%; 基于96个K线计算，标准差为0.004932"
nil,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.40400000,96.00000000,0.00790741,12.55263010,"nil在1d窗口内波动率为12.55%; 基于96个K线计算，标准差为0.007907"
nfp,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.08120000,96.00000000,0.00537432,8.53146940,"nfp在1d窗口内波动率为8.53%; 基于96个K线计算，标准差为0.005374"
nmr,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,9.38000000,96.00000000,0.01136818,18.04642717,"nmr在1d窗口内波动率为18.05%; 基于96个K线计算，标准差为0.011368"
nkn,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.04150000,96.00000000,0.02293829,36.41341302,"nkn在1d窗口内波动率为36.41%; 基于96个K线计算，标准差为0.022938"
ntrn,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.13260000,96.00000000,0.00318733,5.05973422,"ntrn在1d窗口内波动率为5.06%; 基于96个K线计算，标准差为0.003187"
not,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.00196300,96.00000000,0.00597414,9.48365575,"not在1d窗口内波动率为9.48%; 基于96个K线计算，标准差为0.005974"
nuls,volatility,2025-05-15T12:08:30+08:00,2025-04-16T10:45:00+08:00,2025-04-16T10:59:59+08:00,0.02580000,96.00000000,0.02761044,43.83021500,"nuls在1d窗口内波动率为43.83%; 基于96个K线计算，标准差为0.027610"
ogn,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.06150000,96.00000000,0.00410575,6.51767546,"ogn在1d窗口内波动率为6.52%; 基于96个K线计算，标准差为0.004106"
og,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,4.16500000,96.00000000,0.00469890,7.45927609,"og在1d窗口内波动率为7.46%; 基于96个K线计算，标准差为0.004699"
ong,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.20050000,96.00000000,0.00368092,5.84328095,"ong在1d窗口内波动率为5.84%; 基于96个K线计算，标准差为0.003681"
om,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.51970000,96.00000000,0.00543908,8.63426547,"om在1d窗口内波动率为8.63%; 基于96个K线计算，标准差为0.005439"
ont,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.16200000,96.00000000,0.00430949,6.84110188,"ont在1d窗口内波动率为6.84%; 基于96个K线计算，标准差为0.004309"
ondo,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.87960000,96.00000000,0.00389991,6.19092312,"ondo在1d窗口内波动率为6.19%; 基于96个K线计算，标准差为0.003900"
orca,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,2.74400000,96.00000000,0.00586787,9.31495421,"orca在1d窗口内波动率为9.31%; 基于96个K线计算，标准差为0.005868"
ordi,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,8.15000000,96.00000000,0.00642569,10.20046032,"ordi在1d窗口内波动率为10.20%; 基于96个K线计算，标准差为0.006426"
osmo,volatility,2025-05-15T12:08:30+08:00,2025-05-14T16:30:00+08:00,2025-05-14T16:44:59+08:00,0.26350000,96.00000000,0.00407698,6.47200854,"osmo在1d窗口内波动率为6.47%; 基于96个K线计算，标准差为0.004077"
op,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.72800000,96.00000000,0.00311584,4.94624932,"op在1d窗口内波动率为4.95%; 基于96个K线计算，标准差为0.003116"
oxt,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.07040000,96.00000000,0.00977743,15.52118899,"oxt在1d窗口内波动率为15.52%; 基于96个K线计算，标准差为0.009777"
pda,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.01330000,96.00000000,0.02810921,44.62199236,"pda在1d窗口内波动率为44.62%; 基于96个K线计算，标准差为0.028109"
parti,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.32800000,96.00000000,0.00564161,8.95578583,"parti在1d窗口内波动率为8.96%; 基于96个K线计算，标准差为0.005642"
pengu,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.00872800,96.00000000,0.01498170,23.78270803,"pengu在1d窗口内波动率为23.78%; 基于96个K线计算，标准差为0.014982"
pendle,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,3.27700000,96.00000000,0.00407254,6.46495477,"pendle在1d窗口内波动率为6.46%; 基于96个K线计算，标准差为0.004073"
pepe,volatility,2025-05-15T12:08:30+08:00,2025-04-20T21:30:00+08:00,2025-04-20T21:44:59+08:00,0.00000742,96.00000000,0.00361652,5.74105048,"pepe在1d窗口内波动率为5.74%; 基于96个K线计算，标准差为0.003617"
people,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.01255000,96.00000000,0.01073983,17.04895852,"people在1d窗口内波动率为17.05%; 基于96个K线计算，标准差为0.010740"
pol,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.24680000,96.00000000,0.01038390,16.48393244,"pol在1d窗口内波动率为16.48%; 基于96个K线计算，标准差为0.010384"
pha,volatility,2025-05-15T12:08:30+08:00,2025-04-25T14:30:00+08:00,2025-04-25T14:44:59+08:00,0.11290000,96.00000000,0.00586052,9.30328088,"pha在1d窗口内波动率为9.30%; 基于96个K线计算，标准差为0.005861"
pixel,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.03177000,96.00000000,0.00630586,10.01024981,"pixel在1d窗口内波动率为10.01%; 基于96个K线计算，标准差为0.006306"
pnut,volatility,2025-05-15T12:08:30+08:00,2025-05-15T10:30:00+08:00,2025-05-15T10:44:59+08:00,0.38480000,96.00000000,0.01228394,19.50014672,"pnut在1d窗口内波动率为19.50%; 基于96个K线计算，标准差为0.012284"
polyx,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.15230000,96.00000000,0.00367390,5.83213119,"polyx在1d窗口内波动率为5.83%; 基于96个K线计算，标准差为0.003674"
powr,volatility,2025-05-15T12:08:30+08:00,2025-04-21T15:15:00+08:00,2025-04-21T15:29:59+08:00,0.17910000,96.00000000,0.00324828,5.15648296,"powr在1d窗口内波动率为5.16%; 基于96个K线计算，标准差为0.003248"
